Sum of Invoice Net Amount,
Supplier Name,Total
Clifton Manor,"42,093.38"
Chatsworth Care,"41,069.40"
Park View Care Centre,"40,829.87"
PricewaterhouseCoopers,"40,710.00"
The Crescent (Family & Assessment Centre),"40,657.12"
High Quality Lifestyles,"40,611.48"
National Autistic Society,"40,598.55"
Gold Knight Trading Ltd,"40,364.73"
Alphatrack Systems Ltd,"40,114.29"
Ethelbert Homes,"40,100.80"
Ebonycare,"39,640.02"
St Mary's Care Ltd,"39,539.63"
Solace Women's Aid,"39,380.96"
Barnardo Services Ltd,"39,297.00"
Royal Mencap Society,"38,258.45"
Aviva Healthcare UK Ltd,"38,217.00"
Montrose Building Services Ltd,"37,730.33"
Furnace Managed Services Ltd,"37,667.60"
British Gas Services Ltd,"37,389.14"
Beach Communications Ltd,"37,365.56"
Gardiner & Theobald LLP,"37,178.35"
Southern Cross Healthcare Ltd,"36,580.46"
Barka UK,"36,281.07"
Stockwell Partnership,"36,247.00"
English Churches Housing Group,"36,168.81"
Community Links Services,"35,845.60"
Squibb Group of Companies Ltd,"35,300.00"
Royal Bank Of Scotland Plc,"35,197.31"
Age Concern Lambeth,"34,433.72"
Clapham Park Homes,"33,749.30"
Contract Homes,"33,447.00"
Umbrella,"33,048.89"
By The Bridge,"32,873.58"
Children First Fostering Agency Ltd,"32,418.45"
Oco Ltd,"32,219.64"
Scope,"32,158.65"
Metra Housing Co-Op,"31,650.24"
Regard Partnership,"31,594.37"
Castle Care,"31,162.45"
Alice Lodge,"31,014.26"
Gallagher Bassett International Ltd,"30,973.50"
Broadway,"30,659.84"
The Caldecott Foundation,"30,455.02"
Steeles (Law) LLP,"30,326.25"
Mcrae Residential Care Services,"30,000.00"
City of London Economic Development Unit,"30,000.00"
Stanbridge Earls School,"29,669.67"
New College Worcester,"29,532.00"
Mental Health Care Uk Ltd,"28,896.85"
Cottington Close Tmc,"28,875.77"
Integrated Services Programme,"28,436.61"
Mace Ltd,"28,127.38"
Consona Limited,"28,008.08"
Greenhill Jenner Partnership Ltd,"28,000.00"
St. Catherine's School,"27,949.85"
Leonard Cheshire Chipstead Lake,"27,317.21"
Cartel Security Systems Plc,"27,312.18"
Lifeways Community Care Limited,"27,256.88"
Banya Family Placement Agency,"27,077.57"
Dell Computer Corporation Ltd,"27,050.06"
Merton Citizens Advice Bureaux Ltd,"26,480.28"
Unsted Park Priory,"26,359.81"
SV LAW,"26,358.04"
Greater London Fostering,"25,796.40"
Sai Pac (UK),"25,558.49"
Lambeth Contact A Family,"25,430.00"
The Childrens Trust,"25,290.00"
Southside Rehabilitation Association,"25,000.00"
The Stroke Association,"24,500.00"
Deepdene Care Limited,"24,456.07"
Addington House Ltd,"24,246.66"
British Gas,"23,990.84"
Lynstead Childrens Services,"23,825.99"
Sherwood Cars Ltd.,"23,752.46"
Ekaya Housing Association Ltd,"23,738.40"
The Priory Lodge School,"23,333.33"
Streetscene,"23,324.76"
Harvey Nash Plc,"23,307.62"
Atkins Ltd,"23,032.50"
Coactiva Aspiren Ltd,"22,981.00"
Mr J K S Patel,"22,688.90"
St Edward's School,"22,492.00"
Youth Justice Board For England And Wales,"22,434.00"
Nacro,"22,246.60"
Sanctuary Carr-Gomm,"22,223.68"
Norman Bromley Partnership LLP,"22,144.02"
Catch22,"22,083.33"
Coin Co International Plc,"21,751.42"
Chrysalis Care,"21,709.22"
Queen Elizabeth Foundation For The Disabled,"21,688.89"
Cosmur Construction (London) Ltd,"21,679.13"
Hestia Housing And Support,"21,154.64"
Pinsent Masons Solicitors,"20,467.99"
Choice Support,"20,452.80"
Document Technology Ltd,"20,411.80"
Turners Cleaning & Support Services Ltd,"20,265.53"
St Davids Care In The Community,"20,263.01"
Age Concern,"20,240.33"
Heath Farm Family Services,"20,208.90"
Pakflatt,"20,035.00"
T Brown Group Ltd,"20,000.00"
Medicrest Limited t/a Acorn Care Homes,"19,986.19"
Downing (Chertsey Road) Ltd,"19,924.02"
Edf Energy Plc,"19,922.50"
Charlton School,"19,556.80"
Parkview Nursing Home,"19,512.94"
Prime Time Recruitment Ltd,"19,473.14"
Sussex Health Care,"19,191.19"
Court Lodge,"19,182.88"
Hi Life Properties Ltd,"19,070.10"
South London Family Centre,"18,700.00"
National Society For Epilepsy,"18,312.64"
Judge & Priestley Solicitors,"17,979.02"
Redlands Resthome,"17,917.89"
Axis Europe,"17,646.00"
Penn School,"17,609.00"
David Lewis Centre,"17,574.60"
Rose Bonna Solicitors,"17,501.00"
Parfit Limited,"17,460.00"
Home-Start Lambeth,"17,384.00"
A*Transport Ltd.,"17,363.75"
Fairlie House,"17,198.45"
L & C Gregson Limited,"17,104.86"
St Dominic's School,"16,631.00"
Aitch Care Homes Ltd,"16,612.09"
L K Recruitment Ltd,"16,500.55"
Windmill House Residents Association,"16,500.00"
ISS Eaton,"16,115.20"
Kirkstall Lodge Ltd,"16,066.27"
Seytos Residential,"16,023.28"
Penrose Housing Association,"16,010.12"
Norcrest (2000) Home Limited,"15,633.33"
London & Essex Newspapers Ltd,"15,549.65"
Eversheds LLP,"15,486.10"
TBS Adaptations Ltd,"15,454.85"
Moments Fostering Ltd,"15,439.10"
Little Sisters Of The Poor,"15,433.27"
Allied Supported Living Ltd,"15,416.54"
Disability Advice Service Lambeth,"15,348.50"
Groundwork London,"15,251.32"
Cartel Security Systems Ltd,"15,227.44"
Child Focus Fostering Agency,"15,204.28"
LaSCoT,"15,139.70"
Pacca TMO Ltd,"14,933.33"
Gemini Consultants,"14,705.62"
Stockwell Primary School,"14,629.00"
Browne Jacobson Solicitors,"14,620.00"
Gibsons Lodge,"14,578.62"
Sprunt Ltd,"14,500.00"
Be My Family Fostering Agency Ltd,"14,459.64"
Priory Secure Services Chadwick Lodge,"14,400.00"
Consensa Care,"14,286.50"
Foundation66,"14,281.40"
Woodcroft School,"14,183.07"
Next Step Fostering,"14,101.29"
Strand Electoral Management Services Ltd,"14,050.00"
Benecare Education & Residential Child Care,"14,000.00"
PRP Architects Ltd,"14,000.00"
Adminland Ltd,"13,962.40"
Brain Injury Rehabilitation Trust,"13,907.81"
Jamma Umoja (Residential Services) Ltd,"13,899.00"
