Childcare Vouchers Ltd.,"34,551.06"
British Gas Business,"34,541.60"
Whippersnappers,"34,434.00"
Ashfords,"34,202.13"
Greater London Fostering,"33,932.03"
Gold Knight Trading Ltd,"33,385.68"
Roughton London Ltd,"33,093.75"
Kelly Executive,"32,492.30"
Jigsaw Cabas School,"32,307.32"
Crest Nicholson Eastern,"32,281.53"
The Rathbone Centre,"32,212.70"
Cognithan Ltd,"31,647.40"
Healthcare & Transport Services,"31,633.24"
Partnership in Care Ltd,"31,111.60"
University of Bedfordshire,"30,855.00"
Pringle Richards Sharatt Ltd,"30,770.56"
Family Mosaic,"30,168.80"
Independent Lifestyles LLP,"29,697.20"
Mental Health Care Uk Ltd,"28,874.56"
South Bank Employers Group,"28,750.00"
Norbury Hall Residential Care Home,"28,744.82"
Lambeth Academy,"28,420.14"
St. Catherine's School,"27,995.30"
Coniston Ltd.,"27,815.49"
Mace Ltd,"27,760.76"
Supreme Education PLC,"27,666.75"
Insight,"27,328.92"
229 Mitcham Lane Ltd,"27,078.81"
Waterloo Action Centre,"26,792.30"
Pinsent Masons LLP,"26,767.64"
Ove Arup & Partners Ltd,"26,625.00"
N Hosanee (Roselands),"26,590.09"
Lambeth Contact A Family,"26,516.37"
Regard Partnership,"26,472.18"
Inclusive Care Support,"26,233.23"
Westminster Home Care Ltd,"26,166.32"
Direct Care Ltd,"26,099.46"
Harvey Nash Plc,"25,956.95"
Medicrest Limited t/a Acorn Care Homes,"25,925.89"
Strettons Clients Account,"25,674.40"
Clifton Manor,"25,520.44"
Skylight Security and Cleaning Services Ltd,"25,488.00"
The Hesley Group Ltd,"24,719.56"
Deepdene Care Limited,"24,647.84"
The Stroke Association,"24,500.00"
Children First Fostering Agency Ltd,"24,446.61"
Collinstown Construction Ltd,"24,377.63"
Furnace Managed Services Ltd,"24,186.00"
Unsted Park Priory,"24,078.67"
Viridian Housing,"24,026.77"
Lynstead Childrens Services,"23,825.99"
RedQuadrant Ltd,"23,800.00"
Ekaya Housing Association Ltd,"23,738.40"
Choice Support,"23,373.12"
Lifeways Community Care Limited,"23,166.92"
Leonard Cheshire Chipstead Lake,"23,128.95"
Southern Cross Healthcare Ltd,"23,107.40"
Connaught Partnership Ltd,"22,910.81"
Mr J K S Patel,"22,688.90"
Specialist Computer Centers Plc,"22,562.94"
Nacro,"22,246.60"
Macintyre Care,"21,862.83"
Liberty Printers Ltd,"21,090.47"
S Stavrou,"21,015.00"
Parkview Nursing Home,"20,939.72"
16 Plus Independent Living Project,"20,742.62"
Anthony Gold Solicitors,"20,488.41"
Gretton Homes,"20,435.20"
