 Blackford Education (Exmoor) Ltd Trading as Libra ," 165,236.34 "
 Blake House ," 3,044.56 "
 Blakedown Landscapes (SE) Ltd ," 78,210.00 "
 Blakedown Sport & Play Ltd ," 5,907.06 "
 Blanchworth Care ," 1,111.76 "
 Blazie ," 12,327.00 "
 Blizz Hotels ," 54,835.17 "
 Blocklin House Ltd ," 10,445.23 "
 BME Solutions Ltd ," 2,900.00 "
 Bob Welch Associates , 902.90 
 Bookscan Library Services ," 1,228.24 "
 Bourne Housing Society Ltd ," 1,617.44 "
 Bournemouth University ," 4,250.00 "
 BPP Holdings PLC ," 2,412.15 "
 Brain Injury Rehabilitation Trust ," 7,894.04 "
 Brambles Respite Care Hotel , 678.85 
 Brathay Hall Ambleside ," 53,750.00 "
 Breyer Group Plc ," 1,267,801.86 "
 Bright Futures Day Nursery ," 8,439.17 "
 British Gas ," 6,147.50 "
 British Gas Business ," 308,747.16 "
 British Gas Services Ltd ," 63,642.94 "
 British Red Cross Society ," 3,000.00 "
 British Telecommunications Plc ," 493,078.41 "
 Brixton Advice Centre , 750.00 
 Broadway ," 7,491.44 "
 Brookdale Healthcare ," 16,105.74 "
 Broome Park Nursing Home ," 12,642.86 "
 Broomwood Hall School ," 5,142.08 "
 Browne Jacobson Solicitors , 660.29 
 Bryn Melyn Care Ltd ," 33,898.24 "
 Bs Project Services Ltd ," 2,905.40 "
 Bunzl Vending Services Limited , 557.15 
 BUPA Care Homes ," 54,999.79 "
 Bupa Care Homes  Seabrooke Manor Residential & Nursing Home ," 2,762.52 "
 BUPA Care Services ," 3,402.48 "
 Burgess Park Care Centre ," 6,864.76 "
 By The Bridge ," 9,104.88 "
 Caburn Supported Services Ltd ," 1,225.00 "
 CACI Limited ," 7,762.97 "
 Camberwell Cars Ltd , 607.70 
 Cambridge Education @ Islington ," 70,000.00 "
 Camden Society ," 27,000.00 "
 Camelot Property Management ," 65,323.00 "
 Cameron Lodge Residential Care ," 4,224.64 "
 Camilla Goddard ," 1,350.00 "
 Camphill Village Trust ," 1,279.60 "
 Cantral Source Ltd ," 1,063.80 "
 Capita Business Services Ltd ," 359,316.65 "
 Capita Software Services ," 13,962.50 "
 Capital Cars ," 7,774.00 "
 Capital Quality Ltd ," 2,000.00 "
 Care and Residential Homes Ltd ," 2,060.40 "
 Care of Three Ltd ," 5,666.29 "
 Care Principles ," 22,492.05 "
 Care Providers , 958.59 
 Care Support Services Ltd ," 14,400.72 "
 Care Tech Foster Care Ltd ," 14,539.50 "
 Care Unlimited ," 48,328.05 "
 Care2Share Residential Family Centre ," 3,500.00 "
 Career Vision Ltd ," 1,370.00 "
 Careers Development Group , 526.88 
 Caretech Community Services Ltd ," 168,651.36 "
 Carewatch (Lambeth) ," 13,153.52 "
 Carol J Jonas ," 3,370.00 "
 Carpetright plc , 791.57 
 Carr-Gomm Society Limited ," 33,987.80 "
 Cascade Care ," 6,593.48 "
 Castle Care ," 31,673.24 "
 Castlebar Health Care Ltd ," 6,221.24 "
 Castlebeck Care (Teesdale) Ltd ," 31,730.49 "
 Catch22 ," 3,156.06 "
 Cavendish Lodge Nursery ," 15,813.70 "
 CCH Express Cars & Couriers Ltd , 768.90 
 Centre 70 Community Association ," 27,816.81 "
 Centre For Young Musicians ," 5,850.00 "
 Centrepoint Soho Ltd ," 121,837.84 "
 Chain Gang Limited ," 2,173.65 "
 Champions Place ," 1,912.76 "
 Chanctonbury Healthcare Ltd ," 1,264.32 "
 Chandlers Ltd , 549.00 
 Charing Healthcare ," 1,584.00 "
 Charlie Chaplin ," 13,563.00 "
 Chatsworth Baptist Church Pre-School ," 11,778.48 "
 Chatsworth Care ," 38,394.56 "
 CHD (Care Homes) Ltd ," 1,321.92 "
 Cherrycroft Care Home Limited ," 2,888.76 "
 Chigwell Construction (London) Ltd ," 14,756.45 "
 Child Focus Fostering Agency ," 5,179.48 "
 Children First Fostering Agency Ltd ," 37,945.53 "
 Children of All Nations ," 5,497.52 "
 Chocolate Films Ltd ," 4,020.00 "
 Choice Support ," 20,452.80 "
 Christ the King Residential Care Homes Ltd ," 1,818.04 "
 Christian Care Trust ," 1,154.56 "
 Christy Idahosa ," 2,077.33 "
 Chrysalis Care ," 28,386.76 "
 Chrysalis Community Care Group Ltd ," 11,746.27 "
 CIPFA ," 1,500.00 "
 Citibank NA ," 4,243.49 "
 City Suburban Tree Surgeons ," 6,555.00 "
 Clapham Community Project ," 6,620.06 "
 Clapham Montessori Nursery ," 8,101.60 "
 Clapham Park Homes ," 4,998.00 "
 Clapham Park Montessori ," 5,608.80 "
 Clapham Park Project ," 70,440.00 "
 Clarence Nursing Home ," 1,174.08 "
 Clarendon Nursing Home ," 1,335.40 "
 Clarke Consultancy Ltd , 650.00 
 CLASSROOM ," 15,190.00 "
 Clifford and Grace Todd ," 6,849.99 "
 Clifton Manor ," 25,124.68 "
 Cmg Homes Ltd ," 149,053.86 "
 Cobbetts LLP ," 6,790.80 "
 Coin Street Community Builders Ltd ," 3,886.50 "
 College Engineering Services ," 21,168.11 "
 Comfort Ventures Limited ," 7,250.00 "
 Common Threads Publications Ltd ," 3,010.00 "
 Community Housing & Therapy ," 7,448.75 "
 Community Housing Association Ltd ," 95,745.52 "
 Community Links Services ," 30,569.42 "
 Community Matters ," 4,418.08 "
 Community Trust Housing ," 4,833.44 "
 Concept Shed ," 8,175.00 "
 Condover College Ltd ," 7,802.70 "
 Consensa Care ," 13,079.72 "
 Consensus Healthcare Ltd ," 24,954.39 "
 Contract Homes ," 16,054.33 "
 Cosmur Construction (London) Ltd ," 3,405.87 "
 Cottisbraine House ," 4,676.09 "
 Courier Cars ," 4,274.20 "
 Court Lodge ," 12,789.44 "
 Cowley EMB Ltd ," 11,502.04 "
 CPI Card Group - Colchester Limited , 680.00 
 Creating Careers ," 4,950.00 "
 Creative Environmental Networks ," 1,330.80 "
 Creative Support Ltd ," 15,407.60 "
 Credo Care Ltd ," 5,992.00 "
 Cricklade House ," 3,306.72 "
 Criminal Records Bureau ," 8,640.00 "
 Crofton Design ," 12,036.78 "
 Croham Care Services ," 3,296.64 "
 Cromwood Ltd ," 13,089.93 "
 Crownwise Ltd ," 31,686.99 "
 Croydon College ," 1,075.00 "
 Crystal Cleaning Supplies ," 3,304.20 "
 Crystal Heating Limited ," 3,211.95 "
 Crystal Rest Home ," 4,668.87 "
 CT Plus ," 50,466.95 "
 Cunningham Lindsey United Kingdom , 536.00 
 Cycle Training UK Ltd ," 11,422.00 "
 Cyntra Limited ," 17,850.00 "
 D S Care Ltd ," 1,608.25 "
 D Sully & Son Limited ," 4,545.42 "
 Dannatt Johnson Architects ," 5,775.00 "
 Dave Hopper , 845.00 
 David Fowler , 970.00 
 David Lewis Centre ," 2,678.08 "
 David Sanders Consulting Ltd , 950.00 
 Davies Laing & Dick College ," 11,025.00 "
 Dawsons Music Ltd ," 2,530.10 "
 DDS Demolition ," 116,090.00 "
 Deepdene Care Limited ," 25,162.40 "
 Delightful Creations , 895.00 
 Deloitte LLP ," 10,501.30 "
 Delva Patman Associates ," 1,730.00 "
 Dementia UK ," 2,480.00 "
 Denbar Property Maintenance Ltd ," 20,439.00 "
 Denhan International ," 368,680.72 "
 Dennis Johns Electrical Ltd ," 1,452.00 "
 Department for Communities & Local Government ," 1,000,197.00 "
 Diamond Build Plc ," 8,417.00 "
 Diamond Couriers Limited ," 1,269.42 "
 Disability Adaptation Consultancy Services Ltd ," 4,929.25 "
 Disability Advice Service Lambeth ," 30,697.30 "
 Dobbs Construction ," 12,970.39 "
 Dods Parliamentary Communications Ltd , 525.00 
 Domestic Violence Intervention Project ," 2,700.00 "
 Dr Cosmo Hallstrom ," 1,038.75 "
 Dr K Nowak ," 2,528.00 "
 Dr Olufadejimi Jegede ," 2,558.18 "
 Draftcreate Ltd ," 2,623.62 "
 Drewstead Lodge ," 2,304.64 "
 Dudley House Care Home ," 1,629.28 "
 Dudwell St. Mary Care Home ," 6,412.17 "
 Dulwich College Preparatory School ," 2,696.88 "
 Duncan Lewis & Co ," 3,000.00 "
 Dunelm Grove Pre-School ," 6,808.46 "
 Dunheved Lodge ," 11,468.80 "
 DWL Commercial Projects Ltd ," 6,707.38 "
 E.On Energy ," 3,659.69 "
 Eagle House School ," 16,217.67 "
 East View Housing ," 3,886.12 "
 Eaves Housing For Women Ltd ," 7,000.00 "
 Ebonycare ," 25,470.04 "
 Ecotricity ," 2,175.45 "
 Eden Springs (UK) Ltd ," 1,800.00 "
 Edf Energy Plc ," 451,053.97 "
 Edmund & Sons , 653.00 
 Edward Ofori- Afriye ," 3,200.00 "
 Ekaya Housing Association Ltd ," 35,384.56 "
 Ekaya Housing  Association ," 1,495.50 "
 Ekosgen EKOS Consulting (UK) Ltd ," 6,191.65 "
 Elementa Consulting Ltd ," 9,775.50 "
 Elizabeth Court Rest Home ," 1,158.88 "
 Elizabethan Security , 715.12 
 Elm Park Nursery ," 19,241.30 "
 Elmwood Nursing Home ," 1,436.52 "
 EMM LANE AND WESTBANK CARE HOME ," 1,779.27 "
 Emo Oil Ltd ," 73,896.82 "
 EnableMart UK Ltd t/a TechReady , 931.75 
 Engage Lambeth Limited ," 1,773,570.71 "
 English Churches Housing Group ," 36,862.48 "
 EnhanceAble ," 4,111.09 "
 Enigma Business Services Ltd , 557.20 
 Enmore Lodge Ltd ," 2,035.40 "
 Ensigna Construction Ltd ," 83,933.68 "
 Enterprise Plc ," 15,309.62 "
 Entertainment Artistes Bene Fund , 672.72 
 EPS Maintenance ," 71,199.40 "
 Epsom Lodge Carer Home LTD ," 1,340.80 "
 Equanet Ltd , 593.62 
 Equinox Ltd ," 15,498.83 "
 Ernest Doe & Sons Ltd ," 1,356.23 "
 Ethelbert Homes ," 30,283.16 "
 Ethelred Tmo ," 5,650.28 "
 Eversheds LLP ," 68,236.40 "
 Excelcare Ltd ," 1,792.12 "
 Experian Ltd , 525.15 
 Express News , 712.00 
 Extrafriend Ltd ," 2,347.04 "
 F & C Consulting Services ," 6,396.00 "
 F E Bright ," 18,850.00 "
 F J Barritt Transport , 915.00 
 F M Conway Ltd ," 632,007.96 "
